id_texto,texto
1791,"Comi uma coisa nova no ru, estava razoável. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. minhas notas vieram boas, o esforço valeu a pena!. sinto que sou um fardo para minha família e amigos. sinto que o tempo está correndo e eu estou ficando para trás. não consigo parar de pensar no prazo final."
1792,"O esforço valeu a pena, senti-me competente. não estou sentindo aquela pressão de antes. lavei as roupas hoje, a pilha estava gigante. a faculdade virou uma tortura, o trabalho nunca acaba. estou animado com o novo tópico da matéria."
1793,"Comi uma coisa nova no ru, estava razoável. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. meu estômago está revirado só de pensar na próxima apresentação. estou desorientado e não consigo manter o foco em nada. consegui avançar muito no projeto de pesquisa. a faculdade virou uma tortura, o trabalho nunca acaba."
1794,"A solidão bateu forte hoje, mesmo estando rodeado de gente. lavei as roupas hoje, a pilha estava gigante. sinto um cinismo e irritação com todo mundo da faculdade. estou com medo de ser reprovado em duas matérias."
1795,"Choveu o dia todo, não consegui sair para a rua. é um esforço enorme levantar da cama. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. não sinto mais prazer nas coisas que gostava. tenho acumulado muitas faltas, a recuperação será difícil. sinto que o tempo está correndo e eu estou ficando para trás."
1796,"O trânsito estava horrível, cheguei atrasado na primeira aula. fui mal na prova e isso só piora meu humor. tudo parece cinzento e sem cor."
1797,"Sinto um cinismo e irritação com todo mundo da faculdade. não estou sentindo aquela pressão de antes. estou desorientado e não consigo manter o foco em nada. consegui ter um bom tempo de descanso hoje. estou animado com o novo tópico da matéria. comi uma coisa nova no ru, estava razoável."
1798,"Consegui ter um bom tempo de descanso hoje. as coisas parecem sob controle. quero largar tudo e sumir para ter paz mental. comi uma coisa nova no ru, estava razoável. consegui avançar muito no projeto de pesquisa."
1799,"Fui mal na prova e isso só piora meu humor. sinto que sou um fardo para minha família e amigos. comi uma coisa nova no ru, estava razoável. não vejo sentido em continuar tentando."
1800,"Lavei as roupas hoje, a pilha estava gigante. minhas notas vieram boas, o esforço valeu a pena!. é um esforço enorme levantar da cama."
1801,"Comi uma coisa nova no ru, estava razoável. é um esforço enorme levantar da cama. tenho acumulado muitas faltas, a recuperação será difícil."
1802,"Não consigo parar de pensar no prazo final. choveu o dia todo, não consegui sair para a rua. estou animado com o novo tópico da matéria."
1803,"Choveu o dia todo, não consegui sair para a rua. a solidão bateu forte hoje, mesmo estando rodeado de gente. minhas notas refletem meu desinteresse."
1804,"Tenho acumulado muitas faltas, a recuperação será difícil. lavei as roupas hoje, a pilha estava gigante. tudo parece cinzento e sem cor."
1805,"Tenho acumulado muitas faltas, a recuperação será difícil. tudo parece cinzento e sem cor. o trânsito estava horrível, cheguei atrasado na primeira aula. é um esforço enorme levantar da cama."
1806,"Não sinto mais prazer nas coisas que gostava. choveu o dia todo, não consegui sair para a rua. fui mal na prova e isso só piora meu humor."
1807,"Meu estômago está revirado só de pensar na próxima apresentação. não vejo sentido em continuar tentando. é um esforço enorme levantar da cama. o trânsito estava horrível, cheguei atrasado na primeira aula. tenho tido ataques de pânico leves no meio da noite. tenho acumulado muitas faltas, a recuperação será difícil. não consigo parar de pensar no prazo final."
1808,"Não vejo sentido em continuar tentando. choveu o dia todo, não consegui sair para a rua. o tcc está travado, não consigo escrever uma linha coerente. a faculdade virou uma tortura, o trabalho nunca acaba. durmo mal e acordo com a sensação de não ter descansado. é um esforço enorme levantar da cama."
1809,"Lavei as roupas hoje, a pilha estava gigante. tenho tido ataques de pânico leves no meio da noite. tudo parece cinzento e sem cor. estou sempre preocupado com o que pode dar errado. o tcc está travado, não consigo escrever uma linha coerente."
1810,"A solidão bateu forte hoje, mesmo estando rodeado de gente. choveu o dia todo, não consegui sair para a rua. tenho tido ataques de pânico leves no meio da noite. estou com medo de ser reprovado em duas matérias. minha cabeça não desliga, repasso tudo mil vezes antes de dormir."
1811,"Lavei as roupas hoje, a pilha estava gigante. consegui avançar muito no projeto de pesquisa. organizei minha rotina e a exaustão diminuiu. as preocupações de ontem diminuíram hoje."
1812,"Consegui me organizar bem para a prova. comi uma coisa nova no ru, estava razoável. minhas notas vieram boas, o esforço valeu a pena!. organizei minha rotina e a exaustão diminuiu."
1813,"As coisas parecem sob controle. lavei as roupas hoje, a pilha estava gigante. consegui ter um bom tempo de descanso hoje. tirei uma nota alta na prova difícil, estou aliviado."
1814,"Consegui ter um bom tempo de descanso hoje. não estou sentindo aquela pressão de antes. o trânsito estava horrível, cheguei atrasado na primeira aula. consegui avançar muito no projeto de pesquisa."
1815,"Tenho acumulado muitas faltas, a recuperação será difícil. choveu o dia todo, não consegui sair para a rua."
1816,"Meu estômago está revirado só de pensar na próxima apresentação. comi uma coisa nova no ru, estava razoável. tenho tido ataques de pânico leves no meio da noite. tirei uma nota alta na prova difícil, estou aliviado. sinto que o tempo está correndo e eu estou ficando para trás. quero largar tudo e sumir para ter paz mental. não sinto mais prazer nas coisas que gostava."
1817,"Sinto um cinismo e irritação com todo mundo da faculdade. estou animado com o novo tópico da matéria. não estou sentindo aquela pressão de antes. organizei minha rotina e a exaustão diminuiu. choveu o dia todo, não consegui sair para a rua."
1818,"Comi uma coisa nova no ru, estava razoável. consegui avançar muito no projeto de pesquisa. tudo parece cinzento e sem cor. não sinto mais prazer nas coisas que gostava."
1819,"Organizei minha rotina e a exaustão diminuiu. consegui avançar muito no projeto de pesquisa. as preocupações de ontem diminuíram hoje. comi uma coisa nova no ru, estava razoável."
1820,"Tudo parece cinzento e sem cor. tenho tido ataques de pânico leves no meio da noite. choveu o dia todo, não consegui sair para a rua. tirei uma nota alta na prova difícil, estou aliviado. minha cabeça não desliga, repasso tudo mil vezes antes de dormir."
1821,"Estou animado com o novo tópico da matéria. não vejo sentido em continuar tentando. meu estômago está revirado só de pensar na próxima apresentação. choveu o dia todo, não consegui sair para a rua."
1822,"Tenho tido ataques de pânico leves no meio da noite. o tcc está travado, não consigo escrever uma linha coerente. choveu o dia todo, não consegui sair para a rua. sinto que o tempo está correndo e eu estou ficando para trás. meu estômago está revirado só de pensar na próxima apresentação."
1823,"Lavei as roupas hoje, a pilha estava gigante. o tcc está travado, não consigo escrever uma linha coerente. não vejo sentido em continuar tentando. é um esforço enorme levantar da cama."
1824,"Choveu o dia todo, não consegui sair para a rua. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. o tcc está travado, não consigo escrever uma linha coerente. tenho tido ataques de pânico leves no meio da noite."
1825,"Choveu o dia todo, não consegui sair para a rua. estou com medo de ser reprovado em duas matérias. estou sempre preocupado com o que pode dar errado. sinto que o tempo está correndo e eu estou ficando para trás. a solidão bateu forte hoje, mesmo estando rodeado de gente. não consigo parar de pensar no prazo final."
1826,"Minhas notas vieram boas, o esforço valeu a pena!. as coisas parecem sob controle. o trânsito estava horrível, cheguei atrasado na primeira aula. me senti produtivo e o trabalho fluiu bem."
1827,"Sinto que sou um fardo para minha família e amigos. fui mal na prova e isso só piora meu humor. lavei as roupas hoje, a pilha estava gigante."
1828,"A solidão bateu forte hoje, mesmo estando rodeado de gente. estou com medo de ser reprovado em duas matérias. choveu o dia todo, não consegui sair para a rua."
1829,"Lavei as roupas hoje, a pilha estava gigante. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. fui mal na prova e isso só piora meu humor. meu estômago está revirado só de pensar na próxima apresentação."
1830,"Não sinto mais prazer nas coisas que gostava. estou animado com o novo tópico da matéria. sinto um cinismo e irritação com todo mundo da faculdade. comi uma coisa nova no ru, estava razoável."
1831,"Fui mal na prova e isso só piora meu humor. consegui ter um bom tempo de descanso hoje. o trânsito estava horrível, cheguei atrasado na primeira aula. consegui me organizar bem para a prova."
1832,"Não sinto mais prazer nas coisas que gostava. comi uma coisa nova no ru, estava razoável. minhas notas vieram boas, o esforço valeu a pena!."
1833,"Fui mal na prova e isso só piora meu humor. sinto que sou um fardo para minha família e amigos. comi uma coisa nova no ru, estava razoável."
1834,"Não vejo sentido em continuar tentando. durmo mal e acordo com a sensação de não ter descansado. estou exausto. o corpo dói e a mente está lenta. a solidão bateu forte hoje, mesmo estando rodeado de gente. tenho acumulado muitas faltas, a recuperação será difícil. o trânsito estava horrível, cheguei atrasado na primeira aula."
1835,"Minhas notas vieram boas, o esforço valeu a pena!. consegui me organizar bem para a prova. comi uma coisa nova no ru, estava razoável. consegui ter um bom tempo de descanso hoje. estou desorientado e não consigo manter o foco em nada. estou exausto. o corpo dói e a mente está lenta."
1836,"O tcc está travado, não consigo escrever uma linha coerente. é um esforço enorme levantar da cama. choveu o dia todo, não consegui sair para a rua. não vejo sentido em continuar tentando."
1837,"Tudo parece cinzento e sem cor. consegui avançar muito no projeto de pesquisa. não sinto mais prazer nas coisas que gostava. choveu o dia todo, não consegui sair para a rua."
1838,"Tenho tido ataques de pânico leves no meio da noite. sinto que o tempo está correndo e eu estou ficando para trás. as coisas parecem sob controle. consegui avançar muito no projeto de pesquisa. comi uma coisa nova no ru, estava razoável. o esforço valeu a pena, senti-me competente."
1839,"Minha cabeça não desliga, repasso tudo mil vezes antes de dormir. não sinto mais prazer nas coisas que gostava. não vejo sentido em continuar tentando. choveu o dia todo, não consegui sair para a rua. estou com medo de ser reprovado em duas matérias."
1840,"As preocupações de ontem diminuíram hoje. choveu o dia todo, não consegui sair para a rua. consegui ter um bom tempo de descanso hoje. minhas notas vieram boas, o esforço valeu a pena!."
1841,"O trânsito estava horrível, cheguei atrasado na primeira aula. estou desorientado e não consigo manter o foco em nada. não sinto mais prazer nas coisas que gostava. estou exausto. o corpo dói e a mente está lenta. é um esforço enorme levantar da cama. minhas notas refletem meu desinteresse."
1842,"Tenho tido ataques de pânico leves no meio da noite. tudo parece cinzento e sem cor. sinto que o tempo está correndo e eu estou ficando para trás. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. o trânsito estava horrível, cheguei atrasado na primeira aula. a solidão bateu forte hoje, mesmo estando rodeado de gente. tenho acumulado muitas faltas, a recuperação será difícil."
1843,"Estou desorientado e não consigo manter o foco em nada. quero largar tudo e sumir para ter paz mental. consegui ter um bom tempo de descanso hoje. lavei as roupas hoje, a pilha estava gigante. consegui avançar muito no projeto de pesquisa. consegui me organizar bem para a prova."
1844,"Lavei as roupas hoje, a pilha estava gigante. tirei uma nota alta na prova difícil, estou aliviado. não sinto mais prazer nas coisas que gostava. tudo parece cinzento e sem cor."
1845,"A solidão bateu forte hoje, mesmo estando rodeado de gente. estou exausto. o corpo dói e a mente está lenta. não sinto mais prazer nas coisas que gostava. lavei as roupas hoje, a pilha estava gigante. minhas notas refletem meu desinteresse. durmo mal e acordo com a sensação de não ter descansado."
1846,"As coisas parecem sob controle. minhas notas vieram boas, o esforço valeu a pena!. choveu o dia todo, não consegui sair para a rua. consegui ter um bom tempo de descanso hoje."
1847,"Consegui avançar muito no projeto de pesquisa. o esforço valeu a pena, senti-me competente. as coisas parecem sob controle. lavei as roupas hoje, a pilha estava gigante."
1848,"As coisas parecem sob controle. não consigo parar de pensar no prazo final. organizei minha rotina e a exaustão diminuiu. o trânsito estava horrível, cheguei atrasado na primeira aula. tirei uma nota alta na prova difícil, estou aliviado. meu estômago está revirado só de pensar na próxima apresentação. tenho tido ataques de pânico leves no meio da noite."
1849,"Choveu o dia todo, não consegui sair para a rua. fui mal na prova e isso só piora meu humor. estou sempre preocupado com o que pode dar errado."
1850,"Sinto que o tempo está correndo e eu estou ficando para trás. estou animado com o novo tópico da matéria. choveu o dia todo, não consegui sair para a rua. organizei minha rotina e a exaustão diminuiu. as coisas parecem sob controle."
1851,"Meu estômago está revirado só de pensar na próxima apresentação. é um esforço enorme levantar da cama. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. estou sempre preocupado com o que pode dar errado. estou animado com o novo tópico da matéria. o trânsito estava horrível, cheguei atrasado na primeira aula."
1852,"Consegui me organizar bem para a prova. estou exausto. o corpo dói e a mente está lenta. lavei as roupas hoje, a pilha estava gigante. consegui avançar muito no projeto de pesquisa. organizei minha rotina e a exaustão diminuiu. estou desorientado e não consigo manter o foco em nada."
1853,"Minha cabeça não desliga, repasso tudo mil vezes antes de dormir. as coisas parecem sob controle. consegui avançar muito no projeto de pesquisa. o esforço valeu a pena, senti-me competente. comi uma coisa nova no ru, estava razoável."
1854,"Comi uma coisa nova no ru, estava razoável. não sinto mais prazer nas coisas que gostava. durmo mal e acordo com a sensação de não ter descansado. estou com medo de ser reprovado em duas matérias."
1855,"Consegui me organizar bem para a prova. comi uma coisa nova no ru, estava razoável. estou animado com o novo tópico da matéria. o esforço valeu a pena, senti-me competente. tenho tido ataques de pânico leves no meio da noite."
1856,"Durmo mal e acordo com a sensação de não ter descansado. tirei uma nota alta na prova difícil, estou aliviado. me senti produtivo e o trabalho fluiu bem. choveu o dia todo, não consegui sair para a rua. não estou sentindo aquela pressão de antes. estou desorientado e não consigo manter o foco em nada."
1857,"Não vejo sentido em continuar tentando. tirei uma nota alta na prova difícil, estou aliviado. comi uma coisa nova no ru, estava razoável."
1858,"Meu estômago está revirado só de pensar na próxima apresentação. estou sempre preocupado com o que pode dar errado. tenho acumulado muitas faltas, a recuperação será difícil. comi uma coisa nova no ru, estava razoável."
1859,"Comi uma coisa nova no ru, estava razoável. sinto que sou um fardo para minha família e amigos. tenho tido ataques de pânico leves no meio da noite. não consigo parar de pensar no prazo final. o tcc está travado, não consigo escrever uma linha coerente. tudo parece cinzento e sem cor. meu estômago está revirado só de pensar na próxima apresentação."
1860,"Minhas notas refletem meu desinteresse. o trânsito estava horrível, cheguei atrasado na primeira aula. tudo parece cinzento e sem cor. sinto que sou um fardo para minha família e amigos."
1861,"Choveu o dia todo, não consegui sair para a rua. o tcc está travado, não consigo escrever uma linha coerente. não vejo sentido em continuar tentando."
1862,"Comi uma coisa nova no ru, estava razoável. sinto que sou um fardo para minha família e amigos. tudo parece cinzento e sem cor. estou animado com o novo tópico da matéria."
1863,"Tirei uma nota alta na prova difícil, estou aliviado. as coisas parecem sob controle. choveu o dia todo, não consegui sair para a rua. durmo mal e acordo com a sensação de não ter descansado. consegui ter um bom tempo de descanso hoje. estou exausto. o corpo dói e a mente está lenta."
1864,"Tenho acumulado muitas faltas, a recuperação será difícil. choveu o dia todo, não consegui sair para a rua. sinto que o tempo está correndo e eu estou ficando para trás. não sinto mais prazer nas coisas que gostava."
1865,"Lavei as roupas hoje, a pilha estava gigante. não consigo parar de pensar no prazo final. minhas notas refletem meu desinteresse."
1866,"O esforço valeu a pena, senti-me competente. tirei uma nota alta na prova difícil, estou aliviado. o trânsito estava horrível, cheguei atrasado na primeira aula. não estou sentindo aquela pressão de antes."
1867,"Meu estômago está revirado só de pensar na próxima apresentação. o trânsito estava horrível, cheguei atrasado na primeira aula. fui mal na prova e isso só piora meu humor."
1868,"A solidão bateu forte hoje, mesmo estando rodeado de gente. lavei as roupas hoje, a pilha estava gigante. minhas notas refletem meu desinteresse."
1869,"Minhas notas vieram boas, o esforço valeu a pena!. consegui ter um bom tempo de descanso hoje. as preocupações de ontem diminuíram hoje. estou sempre preocupado com o que pode dar errado. choveu o dia todo, não consegui sair para a rua."
1870,"Não estou sentindo aquela pressão de antes. consegui ter um bom tempo de descanso hoje. tenho acumulado muitas faltas, a recuperação será difícil. choveu o dia todo, não consegui sair para a rua."
1871,"Não estou sentindo aquela pressão de antes. o trânsito estava horrível, cheguei atrasado na primeira aula. organizei minha rotina e a exaustão diminuiu. consegui avançar muito no projeto de pesquisa."
1872,"O esforço valeu a pena, senti-me competente. quero largar tudo e sumir para ter paz mental. sinto um cinismo e irritação com todo mundo da faculdade. comi uma coisa nova no ru, estava razoável. minhas notas vieram boas, o esforço valeu a pena!. não estou sentindo aquela pressão de antes."
1873,"Choveu o dia todo, não consegui sair para a rua. minhas notas refletem meu desinteresse. a faculdade virou uma tortura, o trabalho nunca acaba. não sinto mais prazer nas coisas que gostava. tudo parece cinzento e sem cor."
1874,"Estou animado com o novo tópico da matéria. o trânsito estava horrível, cheguei atrasado na primeira aula. o esforço valeu a pena, senti-me competente. as coisas parecem sob controle."
1875,"Meu estômago está revirado só de pensar na próxima apresentação. sinto que o tempo está correndo e eu estou ficando para trás. tenho acumulado muitas faltas, a recuperação será difícil. o trânsito estava horrível, cheguei atrasado na primeira aula."
1876,"O trânsito estava horrível, cheguei atrasado na primeira aula. consegui me organizar bem para a prova. organizei minha rotina e a exaustão diminuiu. minhas notas vieram boas, o esforço valeu a pena!."
1877,"Choveu o dia todo, não consegui sair para a rua. consegui ter um bom tempo de descanso hoje. não estou sentindo aquela pressão de antes. estou animado com o novo tópico da matéria."
1878,"Choveu o dia todo, não consegui sair para a rua. não vejo sentido em continuar tentando. tudo parece cinzento e sem cor. tenho acumulado muitas faltas, a recuperação será difícil."
1879,"Estou com medo de ser reprovado em duas matérias. sinto um cinismo e irritação com todo mundo da faculdade. comi uma coisa nova no ru, estava razoável. tudo parece cinzento e sem cor. a faculdade virou uma tortura, o trabalho nunca acaba."
1880,"As preocupações de ontem diminuíram hoje. organizei minha rotina e a exaustão diminuiu. tirei uma nota alta na prova difícil, estou aliviado. não consigo parar de pensar no prazo final. o trânsito estava horrível, cheguei atrasado na primeira aula."
1881,"Organizei minha rotina e a exaustão diminuiu. as preocupações de ontem diminuíram hoje. comi uma coisa nova no ru, estava razoável. consegui avançar muito no projeto de pesquisa."
1882,"O trânsito estava horrível, cheguei atrasado na primeira aula. me senti produtivo e o trabalho fluiu bem. consegui me organizar bem para a prova. consegui avançar muito no projeto de pesquisa. minha cabeça não desliga, repasso tudo mil vezes antes de dormir."
1883,"Choveu o dia todo, não consegui sair para a rua. organizei minha rotina e a exaustão diminuiu. sinto que o tempo está correndo e eu estou ficando para trás. tirei uma nota alta na prova difícil, estou aliviado. quero largar tudo e sumir para ter paz mental. meu estômago está revirado só de pensar na próxima apresentação. consegui me organizar bem para a prova. tenho tido ataques de pânico leves no meio da noite."
1884,"As coisas parecem sob controle. consegui ter um bom tempo de descanso hoje. estou animado com o novo tópico da matéria. choveu o dia todo, não consegui sair para a rua."
1885,"Tirei uma nota alta na prova difícil, estou aliviado. é um esforço enorme levantar da cama. sinto que sou um fardo para minha família e amigos. comi uma coisa nova no ru, estava razoável."
1886,"O trânsito estava horrível, cheguei atrasado na primeira aula. não estou sentindo aquela pressão de antes. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. consegui ter um bom tempo de descanso hoje. minhas notas vieram boas, o esforço valeu a pena!."
1887,"Consegui me organizar bem para a prova. tenho acumulado muitas faltas, a recuperação será difícil. comi uma coisa nova no ru, estava razoável. consegui ter um bom tempo de descanso hoje."
1888,"Minha cabeça não desliga, repasso tudo mil vezes antes de dormir. tenho tido ataques de pânico leves no meio da noite. comi uma coisa nova no ru, estava razoável. sinto que o tempo está correndo e eu estou ficando para trás. fui mal na prova e isso só piora meu humor."
1889,"Choveu o dia todo, não consegui sair para a rua. não sinto mais prazer nas coisas que gostava. minhas notas vieram boas, o esforço valeu a pena!. sinto que sou um fardo para minha família e amigos."
1890,"Tudo parece cinzento e sem cor. comi uma coisa nova no ru, estava razoável. minhas notas refletem meu desinteresse."
1891,"Estou desorientado e não consigo manter o foco em nada. minhas notas vieram boas, o esforço valeu a pena!. não sinto mais prazer nas coisas que gostava. lavei as roupas hoje, a pilha estava gigante."
1892,"Minhas notas vieram boas, o esforço valeu a pena!. lavei as roupas hoje, a pilha estava gigante. organizei minha rotina e a exaustão diminuiu. não estou sentindo aquela pressão de antes. durmo mal e acordo com a sensação de não ter descansado."
1893,"Minhas notas vieram boas, o esforço valeu a pena!. tenho tido ataques de pânico leves no meio da noite. sinto que sou um fardo para minha família e amigos. não vejo sentido em continuar tentando. estou sempre preocupado com o que pode dar errado. lavei as roupas hoje, a pilha estava gigante."
1894,"Meu estômago está revirado só de pensar na próxima apresentação. sinto que sou um fardo para minha família e amigos. o trânsito estava horrível, cheguei atrasado na primeira aula. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. não consigo parar de pensar no prazo final. minhas notas refletem meu desinteresse."
1895,"Comi uma coisa nova no ru, estava razoável. fui mal na prova e isso só piora meu humor. quero largar tudo e sumir para ter paz mental. sinto um cinismo e irritação com todo mundo da faculdade. sinto que sou um fardo para minha família e amigos. não vejo sentido em continuar tentando."
1896,"A solidão bateu forte hoje, mesmo estando rodeado de gente. o tcc está travado, não consigo escrever uma linha coerente. o trânsito estava horrível, cheguei atrasado na primeira aula. sinto que sou um fardo para minha família e amigos."
1897,"Sinto que sou um fardo para minha família e amigos. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. o tcc está travado, não consigo escrever uma linha coerente. o trânsito estava horrível, cheguei atrasado na primeira aula. tenho tido ataques de pânico leves no meio da noite. sinto que o tempo está correndo e eu estou ficando para trás."
1898,"Consegui ter um bom tempo de descanso hoje. o trânsito estava horrível, cheguei atrasado na primeira aula. fui mal na prova e isso só piora meu humor. as preocupações de ontem diminuíram hoje."
1899,"Sinto que sou um fardo para minha família e amigos. lavei as roupas hoje, a pilha estava gigante. a solidão bateu forte hoje, mesmo estando rodeado de gente. o tcc está travado, não consigo escrever uma linha coerente."
1900,"Não estou sentindo aquela pressão de antes. me senti produtivo e o trabalho fluiu bem. comi uma coisa nova no ru, estava razoável. estou animado com o novo tópico da matéria. estou exausto. o corpo dói e a mente está lenta."
1901,"Choveu o dia todo, não consegui sair para a rua. é um esforço enorme levantar da cama. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. tenho acumulado muitas faltas, a recuperação será difícil. meu estômago está revirado só de pensar na próxima apresentação."
1902,"Estou exausto. o corpo dói e a mente está lenta. consegui me organizar bem para a prova. me senti produtivo e o trabalho fluiu bem. quero largar tudo e sumir para ter paz mental. comi uma coisa nova no ru, estava razoável. tirei uma nota alta na prova difícil, estou aliviado."
1903,"O trânsito estava horrível, cheguei atrasado na primeira aula. tudo parece cinzento e sem cor. fui mal na prova e isso só piora meu humor."
1904,"O trânsito estava horrível, cheguei atrasado na primeira aula. consegui avançar muito no projeto de pesquisa. sinto que o tempo está correndo e eu estou ficando para trás. a solidão bateu forte hoje, mesmo estando rodeado de gente."
1905,"Fui mal na prova e isso só piora meu humor. choveu o dia todo, não consegui sair para a rua. tenho tido ataques de pânico leves no meio da noite. não consigo parar de pensar no prazo final."
1906,"É um esforço enorme levantar da cama. lavei as roupas hoje, a pilha estava gigante. tirei uma nota alta na prova difícil, estou aliviado. não sinto mais prazer nas coisas que gostava."
1907,"Estou exausto. o corpo dói e a mente está lenta. consegui avançar muito no projeto de pesquisa. o trânsito estava horrível, cheguei atrasado na primeira aula. as preocupações de ontem diminuíram hoje. me senti produtivo e o trabalho fluiu bem."
1908,"O tcc está travado, não consigo escrever uma linha coerente. estou sempre preocupado com o que pode dar errado. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. tudo parece cinzento e sem cor. o trânsito estava horrível, cheguei atrasado na primeira aula."
1909,"Comi uma coisa nova no ru, estava razoável. as coisas parecem sob controle. consegui avançar muito no projeto de pesquisa. me senti produtivo e o trabalho fluiu bem."
1910,"Não vejo sentido em continuar tentando. sinto que sou um fardo para minha família e amigos. minhas notas refletem meu desinteresse. o trânsito estava horrível, cheguei atrasado na primeira aula."
1911,"Durmo mal e acordo com a sensação de não ter descansado. consegui avançar muito no projeto de pesquisa. estou desorientado e não consigo manter o foco em nada. as coisas parecem sob controle. lavei as roupas hoje, a pilha estava gigante. organizei minha rotina e a exaustão diminuiu."
1912,"Minha cabeça não desliga, repasso tudo mil vezes antes de dormir. meu estômago está revirado só de pensar na próxima apresentação. o trânsito estava horrível, cheguei atrasado na primeira aula. não consigo parar de pensar no prazo final. me senti produtivo e o trabalho fluiu bem. não estou sentindo aquela pressão de antes. sinto um cinismo e irritação com todo mundo da faculdade. estou animado com o novo tópico da matéria."
1913,"Minhas notas vieram boas, o esforço valeu a pena!. o trânsito estava horrível, cheguei atrasado na primeira aula. consegui me organizar bem para a prova. o esforço valeu a pena, senti-me competente."
1914,"Minha cabeça não desliga, repasso tudo mil vezes antes de dormir. tirei uma nota alta na prova difícil, estou aliviado. é um esforço enorme levantar da cama. choveu o dia todo, não consegui sair para a rua."
1915,"Minhas notas refletem meu desinteresse. a solidão bateu forte hoje, mesmo estando rodeado de gente. o trânsito estava horrível, cheguei atrasado na primeira aula. a faculdade virou uma tortura, o trabalho nunca acaba. é um esforço enorme levantar da cama. estou desorientado e não consigo manter o foco em nada."
1916,"A solidão bateu forte hoje, mesmo estando rodeado de gente. comi uma coisa nova no ru, estava razoável. tudo parece cinzento e sem cor. o tcc está travado, não consigo escrever uma linha coerente."
1917,"Não consigo parar de pensar no prazo final. fui mal na prova e isso só piora meu humor. lavei as roupas hoje, a pilha estava gigante. sinto que sou um fardo para minha família e amigos. tudo parece cinzento e sem cor."
1918,"Consegui me organizar bem para a prova. sinto um cinismo e irritação com todo mundo da faculdade. durmo mal e acordo com a sensação de não ter descansado. lavei as roupas hoje, a pilha estava gigante. o esforço valeu a pena, senti-me competente. consegui avançar muito no projeto de pesquisa."
1919,"Me senti produtivo e o trabalho fluiu bem. estou animado com o novo tópico da matéria. não estou sentindo aquela pressão de antes. o trânsito estava horrível, cheguei atrasado na primeira aula."
1920,"Organizei minha rotina e a exaustão diminuiu. o trânsito estava horrível, cheguei atrasado na primeira aula. estou animado com o novo tópico da matéria. não estou sentindo aquela pressão de antes."
1921,"Não estou sentindo aquela pressão de antes. consegui avançar muito no projeto de pesquisa. choveu o dia todo, não consegui sair para a rua. me senti produtivo e o trabalho fluiu bem."
1922,"Lavei as roupas hoje, a pilha estava gigante. fui mal na prova e isso só piora meu humor. sinto que sou um fardo para minha família e amigos. não sinto mais prazer nas coisas que gostava."
1923,"Estou sempre preocupado com o que pode dar errado. estou animado com o novo tópico da matéria. choveu o dia todo, não consegui sair para a rua. o esforço valeu a pena, senti-me competente. meu estômago está revirado só de pensar na próxima apresentação. as coisas parecem sob controle."
1924,"Tirei uma nota alta na prova difícil, estou aliviado. choveu o dia todo, não consegui sair para a rua."
1925,"Choveu o dia todo, não consegui sair para a rua. minhas notas refletem meu desinteresse. é um esforço enorme levantar da cama."
1926,"A solidão bateu forte hoje, mesmo estando rodeado de gente. o tcc está travado, não consigo escrever uma linha coerente. choveu o dia todo, não consegui sair para a rua."
1927,"O trânsito estava horrível, cheguei atrasado na primeira aula. não vejo sentido em continuar tentando. o tcc está travado, não consigo escrever uma linha coerente. meu estômago está revirado só de pensar na próxima apresentação."
1928,"Não sinto mais prazer nas coisas que gostava. comi uma coisa nova no ru, estava razoável. fui mal na prova e isso só piora meu humor."
1929,"Não vejo sentido em continuar tentando. choveu o dia todo, não consegui sair para a rua. minhas notas vieram boas, o esforço valeu a pena!. sinto que sou um fardo para minha família e amigos. meu estômago está revirado só de pensar na próxima apresentação."
1930,"Sinto um cinismo e irritação com todo mundo da faculdade. a solidão bateu forte hoje, mesmo estando rodeado de gente. estou desorientado e não consigo manter o foco em nada. minhas notas refletem meu desinteresse. o trânsito estava horrível, cheguei atrasado na primeira aula."
1931,"Estou animado com o novo tópico da matéria. me senti produtivo e o trabalho fluiu bem. o trânsito estava horrível, cheguei atrasado na primeira aula. as preocupações de ontem diminuíram hoje."
1932,"Sinto que sou um fardo para minha família e amigos. tirei uma nota alta na prova difícil, estou aliviado. o trânsito estava horrível, cheguei atrasado na primeira aula."
1933,"Meu estômago está revirado só de pensar na próxima apresentação. minhas notas refletem meu desinteresse. é um esforço enorme levantar da cama. não consigo parar de pensar no prazo final. choveu o dia todo, não consegui sair para a rua."
1934,"Comi uma coisa nova no ru, estava razoável. o tcc está travado, não consigo escrever uma linha coerente. não vejo sentido em continuar tentando. é um esforço enorme levantar da cama."
